Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-10-07T14:10:00.000000Z,#014249,Deduct,16oz cup,1,cup,V3uqUM62dqFbau34o3zeG2ZMc9bZY
2025-10-07T14:10:00.000000Z,#014249,Deduct,whole milk,8,(oz),V3uqUM62dqFbau34o3zeG2ZMc9bZY
2025-10-07T14:10:00.000000Z,#014249,Deduct,6oz cup,1,cup,V3uqUM62dqFbau34o3zeG2ZMc9bZY
2025-10-07T14:37:00.000000Z,#014250,Deduct,espresso,63,(g),LMJha7LcI94aHJqXuvnISYYXVZRZY
2025-10-07T14:37:00.000000Z,#014250,Deduct,12oz cup,1,cup,LMJha7LcI94aHJqXuvnISYYXVZRZY
2025-10-07T14:37:00.000000Z,#014250,Deduct,whole milk,2,(oz),LMJha7LcI94aHJqXuvnISYYXVZRZY
2025-10-07T14:37:00.000000Z,#014250,Deduct,16oz cup,1,cup,LMJha7LcI94aHJqXuvnISYYXVZRZY
2025-10-07T14:37:00.000000Z,#014250,Deduct,oat milk,2,(oz),LMJha7LcI94aHJqXuvnISYYXVZRZY
2025-10-07T14:38:00.000000Z,#014251,Deduct,espresso,36,(g),9ZrZOKRsJ0I3HzZDF5J2E5XT5kaZY
2025-10-07T14:38:00.000000Z,#014251,Deduct,4oz cup,1,cup,9ZrZOKRsJ0I3HzZDF5J2E5XT5kaZY
2025-10-07T14:38:00.000000Z,#014251,Deduct,oat milk,2,(oz),9ZrZOKRsJ0I3HzZDF5J2E5XT5kaZY
2025-10-07T14:38:00.000000Z,#014251,Deduct,16oz cup,1,cup,9ZrZOKRsJ0I3HzZDF5J2E5XT5kaZY
2025-10-07T14:38:00.000000Z,#014251,Deduct,whole milk,2,(oz),9ZrZOKRsJ0I3HzZDF5J2E5XT5kaZY
2025-10-07T14:44:00.000000Z,#014252,Deduct,espresso,18,(g),9TC81GSumj8Kt0xTlGsDv0AD1kRZY
2025-10-07T14:44:00.000000Z,#014252,Deduct,4oz cup,1,cup,9TC81GSumj8Kt0xTlGsDv0AD1kRZY
2025-10-07T14:44:00.000000Z,#014252,Deduct,almond milk,1,(oz),9TC81GSumj8Kt0xTlGsDv0AD1kRZY
2025-10-07T14:54:00.000000Z,#014253,Deduct,espresso,42,(g),JnheuxfHaENhRhfGTbXHgzMzI6HZY
2025-10-07T14:54:00.000000Z,#014253,Deduct,16oz cup,2,cup,JnheuxfHaENhRhfGTbXHgzMzI6HZY
2025-10-07T14:54:00.000000Z,#014253,Deduct,whole milk,8,(oz),JnheuxfHaENhRhfGTbXHgzMzI6HZY
2025-10-07T14:59:00.000000Z,#014254,Deduct,espresso,18,(g),zqqFvuwazNI4OrlZW0mrBZmTOUMZY
2025-10-07T14:59:00.000000Z,#014254,Deduct,16oz cup,1,cup,zqqFvuwazNI4OrlZW0mrBZmTOUMZY
2025-10-07T14:59:00.000000Z,#014254,Deduct,whole milk,2,(oz),zqqFvuwazNI4OrlZW0mrBZmTOUMZY
2025-10-07T15:03:00.000000Z,#014255,Deduct,espresso,36,(g),TsLRVj5HRzX4kfZxVkjaTwf6qZRZY
2025-10-07T15:03:00.000000Z,#014255,Deduct,4oz cup,1,cup,TsLRVj5HRzX4kfZxVkjaTwf6qZRZY
2025-10-07T15:03:00.000000Z,#014255,Deduct,6oz cup,1,cup,TsLRVj5HRzX4kfZxVkjaTwf6qZRZY
